Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age_conv,Employed_years
5033966,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15103.0,-3154,1,0,0,0,Sales staff,2,0,41.37808219178082,-8.64109589041096
5065571,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18218.0,-1539,1,0,0,0,Drivers,2,0,49.912328767123284,-4.2164383561643834
5035866,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17656.0,-1225,1,0,0,0,Cooking staff,2,0,48.37260273972603,-3.356164383561644
5088501,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,-21897.0,-619,1,0,0,0,Security staff,2,0,59.99178082191781,-1.6958904109589041
5028990,F,N,N,2,81000.0,Working,Lower secondary,Single / not married,House / apartment,-15373.0,-2333,1,0,0,0,Sales staff,3,0,42.11780821917808,-6.391780821917808
5023209,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14438.0,-235,1,0,0,0,Sales staff,3,0,39.556164383561644,-0.6438356164383562
5087852,F,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-19598.0,-11940,1,0,1,0,Medicine staff,2,0,53.69315068493151,-32.71232876712329
5061896,M,N,Y,1,292500.0,State servant,Higher education,Married,House / apartment,-16833.0,-3515,1,0,0,1,Core staff,3,0,46.11780821917808,-9.63013698630137
5044940,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,-16027.0,-5639,1,0,1,0,Managers,4,0,43.90958904109589,-15.449315068493151
5048610,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-15256.0,-3291,1,0,0,0,Laborers,1,0,41.797260273972604,-9.016438356164384
5113711,F,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-16962.0,-407,1,0,1,1,Laborers,3,0,46.47123287671233,-1.115068493150685
5069199,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13591.0,-3246,1,0,0,0,Sales staff,3,0,37.23561643835617,-8.893150684931507
5033496,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,-9956.0,-444,1,0,0,0,Managers,3,0,27.276712328767122,-1.2164383561643837
5132752,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10569.0,-226,1,1,1,0,Drivers,1,0,28.956164383561642,-0.6191780821917808
5096059,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,-14321.0,-7068,1,0,0,0,Medicine staff,4,0,39.23561643835617,-19.364383561643837
5036958,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12048.0,-1923,1,1,1,0,Laborers,3,0,33.00821917808219,-5.2684931506849315
5117022,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12462.0,-279,1,1,0,0,Laborers,4,0,34.14246575342466,-0.7643835616438356
5143362,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-22811.0,-2234,1,1,1,0,High skill tech staff,2,0,62.49589041095891,-6.120547945205479
5054064,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16424.0,-1458,1,0,0,0,Drivers,3,0,44.9972602739726,-3.9945205479452053
5051187,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12260.0,-896,1,0,0,0,Core staff,1,0,33.58904109589041,-2.4547945205479453
5067203,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,-12675.0,-1328,1,0,0,0,Drivers,3,0,34.726027397260275,-3.638356164383562
5045069,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10344.0,-2533,1,0,0,0,Laborers,2,0,28.339726027397262,-6.93972602739726
5042130,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136.0,-7400,1,1,1,0,Managers,2,0,38.728767123287675,-20.273972602739725
5066879,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13805.0,-1557,1,0,0,0,Laborers,1,0,37.821917808219176,-4.265753424657534
5028907,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-9963.0,-1876,1,0,0,0,Sales staff,2,0,27.295890410958904,-5.13972602739726
5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10368.0,-1259,1,1,0,0,High skill tech staff,2,0,28.405479452054795,-3.4493150684931506
5009301,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16099.0,-1866,1,0,1,0,Laborers,1,0,44.106849315068494,-5.112328767123287
5135705,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11004.0,-1570,1,0,0,0,Private service staff,2,0,30.147945205479452,-4.301369863013699
5023616,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17585.0,-235,1,0,0,0,Drivers,2,0,48.178082191780824,-0.6438356164383562
5028468,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12406.0,-265,1,0,0,1,Drivers,4,0,33.989041095890414,-0.726027397260274
5051156,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,-13816.0,-1870,1,0,0,0,Laborers,2,0,37.85205479452055,-5.123287671232877
5143046,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16030.0,-2540,1,1,0,0,Drivers,4,0,43.917808219178085,-6.958904109589041
5113171,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454.0,-1678,1,0,1,1,Cooking staff,3,0,31.38082191780822,-4.597260273972603
5078805,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-18927.0,-2978,1,0,0,0,High skill tech staff,2,0,51.85479452054795,-8.158904109589042
5112975,F,N,N,3,171000.0,Working,Secondary / secondary special,Married,House / apartment,-13692.0,-3505,1,1,1,0,High skill tech staff,5,0,37.512328767123286,-9.602739726027398
5022789,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-12369.0,-187,1,0,0,0,Core staff,1,0,33.88767123287671,-0.5123287671232877
5028302,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-19834.0,-477,1,0,0,0,Managers,2,0,54.33972602739726,-1.3068493150684932
5146558,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15031.0,-1436,1,0,0,0,Laborers,4,0,41.18082191780822,-3.9342465753424656
5009207,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-20953.0,-8684,1,1,1,0,Accountants,2,0,57.40547945205479,-23.791780821917808
5022449,F,N,N,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-17570.0,-1978,1,0,0,1,Core staff,1,0,48.136986301369866,-5.419178082191781
5044818,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-9100.0,-1133,1,0,0,0,Managers,1,0,24.931506849315067,-3.1041095890410957
5089070,M,N,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14243.0,-3535,1,0,0,0,Laborers,5,0,39.02191780821918,-9.684931506849315
5041367,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,-10315.0,-2985,1,0,0,0,Core staff,2,0,28.26027397260274,-8.178082191780822
5050485,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18698.0,-10758,1,0,0,0,Laborers,2,0,51.227397260273975,-29.473972602739725
5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-13747.0,-6273,1,0,0,0,Core staff,3,0,37.66301369863014,-17.186301369863013
5058271,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19607.0,-4288,1,0,0,0,Low-skill Laborers,2,0,53.71780821917808,-11.747945205479452
5047929,M,Y,N,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13999.0,-1526,1,0,1,0,Drivers,1,0,38.35342465753425,-4.1808219178082195
5054228,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11515.0,-89,1,1,0,0,Managers,4,0,31.54794520547945,-0.24383561643835616
5023527,F,N,Y,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459.0,-6930,1,0,0,0,High skill tech staff,2,0,56.05205479452055,-18.986301369863014
5088433,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17840.0,-1807,1,0,0,0,Core staff,1,0,48.87671232876713,-4.950684931506849
5009567,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153.0,-3143,1,1,1,0,Laborers,2,0,41.515068493150686,-8.610958904109589
5053646,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-20354.0,-1823,1,0,1,0,Managers,2,0,55.76438356164383,-4.994520547945205
5118472,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9978.0,-1649,1,0,1,0,Drivers,2,0,27.336986301369862,-4.517808219178082
5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,-11268.0,-4560,1,1,0,0,Cleaning staff,4,0,30.87123287671233,-12.493150684931507
5065808,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915.0,-785,1,1,1,0,Sales staff,3,0,43.602739726027394,-2.1506849315068495
5091771,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-17454.0,-2361,1,0,0,0,Laborers,2,0,47.81917808219178,-6.468493150684932
5010010,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,-10926.0,-3570,1,0,1,0,Secretaries,3,0,29.934246575342467,-9.780821917808218
5096729,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10910.0,-2349,1,1,0,0,Laborers,2,0,29.89041095890411,-6.435616438356164
5092021,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13211.0,-777,1,1,1,0,Core staff,2,0,36.1945205479452,-2.128767123287671
5096085,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-18165.0,-11451,1,0,0,0,Cooking staff,2,0,49.76712328767123,-31.372602739726027
5142953,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-8274.0,-742,1,1,1,0,Laborers,2,0,22.66849315068493,-2.032876712328767
5061135,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,-14228.0,-5950,1,0,0,0,Core staff,4,0,38.98082191780822,-16.301369863013697
5010172,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21300.0,-464,1,0,0,0,Laborers,2,0,58.35616438356164,-1.2712328767123289
5068523,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12360.0,-385,1,0,0,1,Laborers,1,0,33.863013698630134,-1.0547945205479452
5087756,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15280.0,-2475,1,0,0,0,Sales staff,2,0,41.863013698630134,-6.780821917808219
5132845,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-17493.0,-3694,1,0,0,1,Medicine staff,2,0,47.92602739726028,-10.12054794520548
5116046,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-13455.0,-2051,1,0,0,0,Core staff,2,0,36.863013698630134,-5.619178082191781
5091983,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-21601.0,-808,1,1,0,1,Managers,2,0,59.18082191780822,-2.213698630136986
5062106,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19008.0,-3607,1,0,0,0,Managers,2,0,52.07671232876712,-9.882191780821918
5022458,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-8696.0,-1070,1,0,0,1,Drivers,3,0,23.824657534246576,-2.9315068493150687
5114438,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17262.0,-1107,1,1,1,0,Sales staff,3,0,47.293150684931504,-3.032876712328767
5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-18335.0,-2796,1,0,0,0,Drivers,2,0,50.23287671232877,-7.66027397260274
5024038,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15459.0,-642,1,0,0,0,Sales staff,2,0,42.35342465753425,-1.7589041095890412
5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348.0,-1436,1,0,0,0,Private service staff,2,0,31.09041095890411,-3.9342465753424656
5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-12114.0,-4004,1,0,0,0,Accountants,2,0,33.18904109589041,-10.96986301369863
5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656.0,-2207,1,0,1,0,Sales staff,3,0,37.413698630136984,-6.046575342465753
5118118,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13538.0,-5422,1,1,1,0,Drivers,3,0,37.09041095890411,-14.854794520547944
5054384,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14050.0,-3680,1,1,1,0,Laborers,1,0,38.49315068493151,-10.082191780821917
5085768,M,Y,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-11532.0,-4917,1,0,0,0,Managers,3,0,31.594520547945205,-13.471232876712328
5023706,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17733.0,-5622,1,0,1,0,Laborers,2,0,48.583561643835615,-15.402739726027397
5046183,F,N,Y,2,115200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14876.0,-716,1,0,0,0,Laborers,4,0,40.75616438356165,-1.9616438356164383
5069028,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16605.0,-1359,1,0,0,1,Sales staff,2,0,45.49315068493151,-3.723287671232877
5091564,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14935.0,-1753,1,0,1,0,Sales staff,3,0,40.917808219178085,-4.802739726027397
5149887,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15941.0,-5830,1,0,0,0,Managers,2,0,43.673972602739724,-15.972602739726028
5116801,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16286.0,-1677,1,0,0,0,Drivers,3,0,44.61917808219178,-4.594520547945206
5089556,F,Y,N,0,166500.0,Working,Incomplete higher,Single / not married,House / apartment,-11406.0,-3078,1,1,0,0,Managers,1,0,31.24931506849315,-8.432876712328767
5116817,M,N,Y,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,-16542.0,-8737,1,1,1,0,Core staff,1,0,45.320547945205476,-23.936986301369863
5022930,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-9154.0,-187,1,0,0,1,Laborers,2,0,25.07945205479452,-0.5123287671232877
5148732,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,-13355.0,-625,1,0,0,0,Sales staff,2,0,36.58904109589041,-1.7123287671232876
5026539,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15839.0,-1381,1,0,1,0,High skill tech staff,1,0,43.394520547945206,-3.7835616438356166
5048478,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9187.0,-308,1,0,0,0,Core staff,1,0,25.16986301369863,-0.8438356164383561
5067767,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-23341.0,-5437,1,0,0,0,Medicine staff,1,0,63.94794520547945,-14.895890410958904
5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,-10937.0,-1539,1,0,0,0,High skill tech staff,4,0,29.964383561643835,-4.2164383561643834
5092349,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19252.0,-2057,1,0,0,0,Sales staff,1,0,52.74520547945205,-5.635616438356164
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15421.0,-1198,1,0,1,0,Laborers,2,0,42.24931506849315,-3.282191780821918
5088687,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18719.0,-1473,1,1,1,0,Laborers,3,0,51.28493150684932,-4.035616438356165
5089117,F,Y,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,-15969.0,-5483,1,1,1,0,Core staff,1,0,43.75068493150685,-15.021917808219179
5117497,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459.0,-704,1,1,0,0,Low-skill Laborers,2,0,45.09315068493151,-1.9287671232876713
5112599,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466.0,-12870,1,1,1,0,Managers,2,0,61.55068493150685,-35.26027397260274
5126121,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15185.0,-227,1,1,1,0,Medicine staff,2,0,41.602739726027394,-0.6219178082191781
5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413.0,-622,1,0,1,0,High skill tech staff,2,0,44.967123287671235,-1.704109589041096
5148972,M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-14358.0,-5373,1,0,0,0,Cooking staff,1,0,39.33698630136986,-14.72054794520548
5117233,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13826.0,-7128,1,0,0,0,Laborers,2,0,37.87945205479452,-19.528767123287672
5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,-11112.0,-469,1,1,1,0,Managers,3,0,30.443835616438356,-1.284931506849315
5089736,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010.0,-6761,1,1,1,0,Cleaning staff,2,0,52.082191780821915,-18.523287671232875
5021214,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,-12763.0,-2255,1,0,1,0,Core staff,3,0,34.967123287671235,-6.178082191780822
5044809,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-9100.0,-1133,1,0,0,0,Managers,1,0,24.931506849315067,-3.1041095890410957
5068712,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13483.0,-5345,1,0,0,0,Laborers,2,0,36.93972602739726,-14.643835616438356
5142153,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15960.0,-3574,1,0,0,0,High skill tech staff,1,0,43.726027397260275,-9.791780821917808
5146045,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18577.0,-2441,1,0,0,0,Accountants,1,0,50.895890410958906,-6.6876712328767125
5091630,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19431.0,-6226,1,0,0,0,High skill tech staff,2,0,53.23561643835617,-17.057534246575344
5023089,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-16868.0,-4161,1,0,0,0,Laborers,1,0,46.21369863013699,-11.4
5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18931.0,-6678,1,1,0,0,Laborers,2,0,51.865753424657534,-18.295890410958904
5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,-9310.0,-825,1,0,0,0,Core staff,2,0,25.506849315068493,-2.26027397260274
5149799,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-10418.0,-2024,1,1,1,0,Laborers,2,0,28.542465753424658,-5.545205479452055
5036219,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15590.0,-890,1,0,0,0,Sales staff,2,0,42.71232876712329,-2.4383561643835616
5135851,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16234.0,-6075,1,0,1,0,Laborers,3,0,44.47671232876712,-16.643835616438356
5146002,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10177.0,-189,1,0,0,1,Managers,1,0,27.882191780821916,-0.5178082191780822
5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596.0,-7288,1,0,0,0,Core staff,1,0,50.94794520547945,-19.96712328767123
5024582,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,-12348.0,-1220,1,0,0,0,Managers,4,0,33.83013698630137,-3.3424657534246576
5099948,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14747.0,-3229,1,0,0,0,Laborers,2,0,40.4027397260274,-8.846575342465753
5096609,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-13528.0,-980,1,1,1,0,Core staff,3,0,37.06301369863014,-2.684931506849315
5148669,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,-17922.0,-3455,1,0,0,0,Security staff,3,0,49.1013698630137,-9.465753424657533
5090027,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-10075.0,-460,1,0,1,1,Core staff,2,0,27.602739726027398,-1.2602739726027397
5125277,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280.0,-3694,1,0,0,1,Sales staff,3,0,44.602739726027394,-10.12054794520548
5067006,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20315.0,-5454,1,0,0,0,Laborers,3,0,55.657534246575345,-14.942465753424658
5126108,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20577.0,-13010,1,1,0,0,Core staff,1,0,56.37534246575343,-35.64383561643836
5025951,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520.0,-5488,1,0,0,0,Core staff,2,0,37.04109589041096,-15.035616438356165
5010995,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20074.0,-221,1,0,0,0,Medicine staff,2,0,54.9972602739726,-0.6054794520547945
5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,-14659.0,-127,1,0,0,0,Drivers,4,0,40.16164383561644,-0.34794520547945207
5065723,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975.0,-8760,1,0,0,0,Private service staff,3,0,43.76712328767123,-24.0
5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,-16344.0,-864,1,0,0,1,Core staff,3,0,44.778082191780825,-2.367123287671233
5135474,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19881.0,-7718,1,0,0,0,Secretaries,2,0,54.46849315068493,-21.145205479452056
5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18199.0,-5190,1,0,0,0,Cleaning staff,2,0,49.86027397260274,-14.219178082191782
5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-17538.0,-613,1,0,0,0,Core staff,2,0,48.04931506849315,-1.6794520547945206
5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-12192.0,-3123,1,0,0,0,Laborers,2,0,33.4027397260274,-8.556164383561644
5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,-10266.0,-1652,1,1,1,0,Managers,2,0,28.126027397260273,-4.526027397260274
5010226,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532.0,-8044,1,0,0,0,Medicine staff,3,0,48.032876712328765,-22.03835616438356
5021790,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15021.0,-6879,1,0,0,0,High skill tech staff,4,0,41.153424657534245,-18.846575342465755
5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-15716.0,-2673,1,0,0,0,Managers,4,0,43.057534246575344,-7.323287671232877
5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-9032.0,-420,1,0,0,0,Managers,3,0,24.745205479452054,-1.1506849315068493
5092020,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13211.0,-777,1,1,1,0,Core staff,2,0,36.1945205479452,-2.128767123287671
5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,-15360.0,-413,1,0,0,1,Core staff,2,0,42.082191780821915,-1.1315068493150684
5035431,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14138.0,-1072,1,0,0,0,Drivers,1,0,38.73424657534247,-2.936986301369863
5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16708.0,-5760,1,1,0,0,Managers,2,0,45.775342465753425,-15.780821917808218
5023914,F,N,Y,2,184500.0,Working,Secondary / secondary special,Married,House / apartment,-9912.0,-1707,1,1,1,0,Sales staff,4,0,27.156164383561645,-4.676712328767123
5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-18335.0,-2796,1,0,0,0,Drivers,2,0,50.23287671232877,-7.66027397260274
5021551,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870.0,-1583,1,0,0,0,Medicine staff,2,0,57.178082191780824,-4.336986301369863
5067242,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,-16995.0,-7264,1,0,0,0,Core staff,2,0,46.56164383561644,-19.9013698630137
5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-11809.0,-536,1,0,0,1,Accountants,3,0,32.35342465753425,-1.4684931506849315
5024666,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14425.0,-4568,1,1,1,0,Laborers,2,0,39.52054794520548,-12.515068493150684
5045623,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-14400.0,-2512,1,0,0,0,Medicine staff,3,0,39.45205479452055,-6.882191780821918
5091822,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14638.0,-5891,1,0,0,0,Laborers,1,0,40.104109589041094,-16.13972602739726
5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-18338.0,-5673,1,1,0,0,Laborers,4,0,50.24109589041096,-15.542465753424658
5116621,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-13811.0,-3380,1,0,0,0,Laborers,3,0,37.83835616438356,-9.26027397260274
5041758,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-15145.0,-3654,1,0,1,0,Managers,2,0,41.49315068493151,-10.01095890410959
5025936,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520.0,-5488,1,0,0,0,Core staff,2,0,37.04109589041096,-15.035616438356165
5033608,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18989.0,-171,1,0,0,0,Laborers,2,0,52.02465753424657,-0.4684931506849315
5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15407.0,-1801,1,0,0,0,Waiters/barmen staff,2,0,42.21095890410959,-4.934246575342466
5091369,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15366.0,-1266,1,1,1,0,Drivers,2,0,42.0986301369863,-3.4684931506849317
5142547,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16040.342070773264,-1138,1,0,0,0,Private service staff,1,0,43.94614265965278,-3.117808219178082
5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-12274.0,-3944,1,0,0,0,Managers,2,0,33.62739726027397,-10.805479452054794
